day_id;event_time;event_id;event_type;user_id;worker_id;profile;routine;resource;planned_order;assistance;cardio_planned;cable_planned;speed_m_per_min;origin;destination;duration_min;wait_min;outcome;water_liters;towel_count;stock_after;dissatisfaction
D001;84,866;231;exercise;U-0039;;express;push;chest_press;1,0;False;;;;;;;;omitted;;;;
D001;85,294;232;supply_pickup;U-0029;;standard;;towels;;;;;;;44;0,75;;completed;;2,0;52,0;
D001;85,505;233;exercise;U-0025;;intense;upper;seated_row;3,0;False;;;;15;15;14,037;0,0;completed;0,504;;0,64;
D001;85,997;234;exercise;U-0027;;standard;push;shoulder_press;2,0;False;;;;45;45;9,371;1,72;completed;0,17;;0,8;
D001;86,044;235;supply_pickup;U-0020;;intense;;towels;;;;;;;44;0,75;;completed;;2,0;50,0;
D001;86,049;236;exercise;U-0037;;flexible;push;chest_press;1,0;False;;;;47;47;6,431;0,0;completed;0,173;;0,69;
D001;86,217;237;exercise;U-0029;;standard;pull;biceps_curl;3,0;False;;;;33;33;8,195;0,0;completed;0,304;;0,44;
D001;86,794;238;supply_pickup;U-0030;;flexible;;towels;;;;;;;44;0,75;;completed;;2,0;48,0;
D001;86,871;239;exercise;U-0020;;intense;full_body;lat_pulldown;3,0;False;;;;36;36;7,072;0,0;completed;0,509;;0,27;
D001;87,642;240;exercise;U-0030;;flexible;upper;seated_row;2,0;False;;;;29;29;7,862;0,0;completed;0,16;;0,24;
D001;88,028;241;exercise;U-0041;;intense;full_body;leg_press;1,0;False;;;;26;26;9,921;3,06;completed;0,35;;0,76;
D001;88,029;242;exercise;U-0035;;intense;upper;chest_press;1,0;False;;;;42;42;17,916;13,28;completed;0,262;;1,12;
D001;88,128;243;assistance;U-0028;PT-02;intense;;leg_curl-01;;;;;;;31;;0,14;arrived;;;;
D001;88,128;244;worker_travel;;PT-02;;;trainers;;;;;80,58;8;31;0,142;;completed;;;;
D001;88,27;245;exercise;U-0028;;intense;legs;leg_curl;2,0;True;;;;31;31;8,391;0,0;completed;0,591;;0,53;
D001;88,455;246;visit;U-0042;;standard;legs;gym;;;True;False;63,6;;1;56,21;11,23;completed;;;20,0;0,06
D001;88,691;247;registration;U-0042;R-01;standard;;R-01;;;;;;;7;1,24;0,0;completed;;2,0;;
D001;88,796;248;exercise;U-0026;;standard;full_body;chest_fly;4,0;False;;;;46;46;8,324;6,13;completed;0,452;;0,19;
D001;88,853;249;exercise;U-0009;;intense;upper;cable;5,0;False;;;;43;43;12,169;11,2;completed;0,755;;1,23;
D001;88,868;250;supply_pickup;U-0024;;intense;;towels;;;;;;;44;0,75;;completed;;2,0;46,0;
D001;89,618;251;supply_pickup;U-0038;;flexible;;towels;;;;;;;44;0,75;;completed;;2,0;44,0;
D001;89,893;252;exercise;U-0034;;intense;push;shoulder_press;2,0;False;;;;49;49;13,622;1,82;completed;0,27;;0,24;
D001;89,969;253;exercise;U-0039;;express;push;chest_fly;2,0;False;;;;;;;;omitted;;;;
D001;90,368;254;supply_pickup;U-0032;;flexible;;towels;;;;;;;44;0,75;;completed;;2,0;42,0;
D001;90,492;255;visit;U-0043;;intense;push;gym;;;False;False;57,97;;1;58,04;25,76;completed;;;20,0;0,07
D001;90,75;256;registration;U-0043;R-02;intense;;R-02;;;;;;;7;1,19;0,0;completed;;2,0;;
D001;90,896;257;exercise;U-0023;;intense;pull;lat_pulldown;2,0;False;;;;22;22;10,888;11,28;completed;0,166;;0,94;
D001;91,129;258;visit;U-0044;;flexible;pull;gym;;;False;True;68,26;;1;31,27;8,26;incomplete;;;24,0;0,15
D001;91,349;259;registration;U-0044;R-01;flexible;;R-01;;;;;;;7;2,07;0,0;completed;;2,0;;
D001;92,035;260;exercise;U-0038;;flexible;legs;leg_press;1,0;False;;;;32;32;8,788;1,51;completed;0,326;;0,2;
D001;92,168;261;exercise;U-0040;;standard;legs;leg_extension;2,0;False;;;;12;12;5,738;0,0;completed;0,569;;0,83;
D001;92,788;262;exercise;U-0039;;express;push;shoulder_press;3,0;False;;;;45;45;4,609;2,79;completed;0,229;;0,76;
D001;92,825;263;supply_pickup;U-0027;;standard;;towels;;;;;;;44;0,75;;completed;;2,0;40,0;
D001;93,405;264;exercise;U-0029;;standard;pull;cable;4,0;False;;;;8;8;10,672;0,0;completed;0,286;;0,32;
D001;93,566;265;assistance;U-0044;PT-01;flexible;;biceps_curl-01;;;;;;;11;;0,16;arrived;;;;
D001;93,566;266;worker_travel;;PT-01;;;trainers;;;;;84,62;29;11;0,162;;completed;;;;
D001;93,727;267;exercise;U-0044;;flexible;pull;biceps_curl;3,0;True;;;;11;11;7,454;0,0;completed;0,167;;0,98;
D001;93,881;268;supply_pickup;U-0015;;intense;;water;;;;;;;48;0,75;;completed;1,5;;6,75;
D001;94,929;269;visit;U-0045;;intense;pull;gym;;;True;False;62,61;;1;65,6;8,41;completed;;;20,0;0,03
D001;95,168;270;registration;U-0045;R-02;intense;;R-02;;;;;;;7;3,81;0,0;completed;;2,0;;
D001;95,403;271;exercise;U-0031;;standard;upper;biceps_curl;4,0;False;;;;33;33;4,793;0,0;completed;0,404;;0,68;
D001;95,836;272;exercise;U-0024;;intense;upper;lat_pulldown;3,0;False;;;;36;36;12,847;6,15;completed;0,218;;0,0;
D001;96,036;273;supply_pickup;U-0037;;flexible;;towels;;;;;;;44;0,75;;completed;;2,0;38,0;
D001;96,13;274;visit;U-0046;;flexible;upper;gym;;;False;False;78,47;;1;47,07;17,95;incomplete;;;20,0;0,23
D001;96,155;275;exercise;U-0032;;flexible;push;chest_fly;3,0;False;;;;46;46;3,955;4,98;completed;0,469;;0,49;
D001;96,321;276;registration;U-0046;R-01;flexible;;R-01;;;;;;;7;1,38;0,0;completed;;2,0;;
D001;96,656;277;exercise;U-0022;;intense;upper;seated_row;4,0;False;;;;15;15;14,047;5,72;completed;0,414;;0,16;
D001;96,816;278;exercise;U-0036;;intense;push;chest_press;1,0;False;;;;42;42;10,398;19,85;completed;0,484;;1,26;
D001;97,141;279;exercise;U-0013;;intense;upper;cable;5,0;False;;;;43;43;8,274;17,98;completed;0,356;;0,98;
D001;97,316;280;exercise;U-0037;;flexible;push;shoulder_press;2,0;False;;;;45;45;9,078;0,5;completed;0,362;;0,31;
D001;97,784;281;exercise;U-0030;;flexible;upper;chest_fly;3,0;False;;;;;29;;7,0;pending;;;;
D001;98,214;282;visit;U-0047;;flexible;pull;gym;;;True;False;68,44;;1;25,27;11,09;incomplete;;;23,0;0,3
D001;98,214;283;cardio;U-0047;;flexible;pull;treadmill;;;True;;;;;;;not_completed;;;;
D001;98,264;284;exercise;U-0042;;standard;legs;leg_extension;2,0;False;;;;10;10;7,097;0,0;completed;0,435;;0,87;
D001;98,434;285;registration;U-0047;R-01;flexible;;R-01;;;;;;;7;1,09;0,0;completed;;2,0;;
D001;99,127;286;cardio;U-0029;;standard;pull;treadmill;;;True;;;14;14;12,771;0,0;completed;;;;
D001;99,296;287;supply_pickup;U-0040;;standard;;towels;;;;;;;44;0,75;;completed;;2,0;36,0;
D001;99,352;288;exercise;U-0045;;intense;pull;seated_row;1,0;False;;;;29;29;14,529;0,0;completed;0,408;;1,04;
D001;99,588;289;visit;U-0048;;flexible;push;gym;;;True;False;83,72;;1;27,43;9,64;incomplete;;;21,0;0,29
D001;99,588;290;cardio;U-0048;;flexible;push;treadmill;;;True;;;;;;;not_completed;;;;
D001;99,767;291;registration;U-0048;R-02;flexible;;R-02;;;;;;;7;1,36;0,0;completed;;2,0;;
D001;100,179;292;assistance;U-0040;PT-01;standard;;leg_curl-02;;;;;;;24;;0,87;arrived;;;;
D001;100,405;293;visit;U-0049;;intense;pull;gym;;;False;True;66,5;;1;74,14;29,22;completed;;;18,0;0,09
D001;100,631;294;registration;U-0049;R-01;intense;;R-01;;;;;;;7;1,2;0,0;completed;;2,0;;
D001;100,966;295;worker_travel;;PT-01;;;trainers;;;;;84,62;11;24;0,082;;completed;;;;
D001;100,966;296;exercise;U-0025;;intense;upper;biceps_curl;4,0;False;;;;11;11;9,552;4,14;completed;0,335;;0,18;
D001;101,047;297;exercise;U-0040;;standard;legs;leg_curl;3,0;True;;;;24;24;8,964;0,0;completed;0,286;;0,48;
D001;101,075;298;assistance;U-0044;PT-02;flexible;;cable-01;;;;;;;8;;0,26;arrived;;;;
D001;101,197;299;worker_travel;;PT-02;;;trainers;;;;;80,58;31;8;0,142;;completed;;;;
D001;101,297;300;supply_pickup;U-0028;;intense;;towels;;;;;;;44;0,75;;completed;;2,0;34,0;
D001;101,339;301;exercise;U-0044;;flexible;pull;cable;4,0;True;;;;8;8;8,545;0,0;completed;0,388;;0,62;
D001;101,358;302;exercise;U-0048;;flexible;push;chest_press;1,0;False;;;;47;47;9,838;0,0;completed;0,266;;0,88;
D001;101,648;303;exercise;U-0027;;standard;push;chest_fly;3,0;False;;;;;;;;retry_failed;;;;
D001;102,047;304;supply_pickup;U-0023;;intense;;towels;;;;;;;44;0,75;;completed;;2,0;32,0;
D001;102,312;305;assistance;U-0028;PT-02;intense;;leg_extension-01;;;;;;;12;;5,04;arrived;;;;
D001;102,478;306;cardio;U-0032;;flexible;push;treadmill;;;True;;;35;35;18,206;0,0;completed;;;;
D001;102,606;307;exercise;U-0047;;flexible;pull;biceps_curl;3,0;False;;;;33;33;7,133;2,88;completed;0,269;;1,1;
D001;102,797;308;supply_pickup;U-0031;;standard;;towels;;;;;;;44;0,75;;completed;;2,0;30,0;
D001;103,602;309;exercise;U-0043;;intense;push;chest_press;1,0;False;;;;42;42;10,643;11,37;completed;0,393;;1,13;
D001;103,811;310;exercise;U-0020;;intense;full_body;leg_press;4,0;False;;;;32;32;12,772;7,82;completed;0,53;;0,0;
D001;103,877;311;exercise;U-0035;;intense;upper;shoulder_press;2,0;False;;;;49;49;10,895;7,01;completed;0,423;;0,8;
D001;103,973;312;cardio;U-0038;;flexible;legs;treadmill;;;True;;;28;28;19,201;0,0;completed;;;;
D001;104,092;313;supply_pickup;U-0034;;intense;;towels;;;;;;;44;0,75;;completed;;2,0;28,0;
D001;104,328;314;exercise;U-0041;;intense;full_body;chest_fly;2,0;False;;;;46;46;9,341;0,0;completed;0,476;;0,39;
D001;104,871;315;visit;U-0050;;flexible;legs;gym;;;False;True;67,39;;1;30,85;0,0;completed;;;20,0;0,0
D001;104,98;316;exercise;U-0046;;flexible;upper;lat_pulldown;2,0;False;;;;22;22;4,908;0,0;completed;0,188;;1,03;
D001;105,094;317;registration;U-0050;R-02;flexible;;R-02;;;;;;;7;1,14;0,0;completed;;2,0;;
D001;106,409;318;exercise;U-0050;;flexible;legs;leg_press;1,0;False;;;;26;26;7,287;0,0;completed;0,325;;0,87;
D001;106,68;319;exercise;U-0023;;intense;pull;biceps_curl;3,0;False;;;;33;33;14,283;3,69;completed;0,415;;0,6;
D001;106,753;320;exercise;U-0031;;standard;upper;shoulder_press;1,0;False;;;;45;45;5,407;3,17;completed;0,325;;0,38;
D001;107,14;321;visit;U-0051;;standard;upper;gym;;;True;False;65,18;;1;75,4;25,44;completed;;;15,0;0,12
D001;107,227;322;worker_travel;;PT-02;;;trainers;;;;;80,58;8;12;0,124;;completed;;;;
D001;107,351;323;exercise;U-0028;;intense;legs;leg_extension;3,0;True;;;;12;12;8,678;0,0;completed;0,454;;0,2;
D001;107,37;324;registration;U-0051;R-01;standard;;R-01;;;;;;;7;1,0;0,0;completed;;2,0;;
D001;107,437;325;supply_pickup;U-0044;;flexible;;towels;;;;;;;44;0,75;;completed;;2,0;26,0;
D001;108,039;326;exercise;U-0047;;flexible;pull;seated_row;2,0;False;;;;29;29;7,8;1,21;completed;0,197;;0,92;
D001;108,323;327;visit;U-0052;;standard;upper;gym;;;True;True;70,94;;1;80,81;11,99;completed;;;14,0;0,06
D001;108,534;328;registration;U-0052;R-02;standard;;R-02;;;;;;;7;2,66;0,0;completed;;2,0;;
D001;108,776;329;exercise;U-0042;;standard;legs;leg_curl;3,0;False;;;;24;24;6,374;0,0;completed;0,391;;0,53;
D001;109,084;330;exercise;U-0044;;flexible;pull;lat_pulldown;1,0;False;;;;36;36;7,872;0,83;completed;0,176;;0,37;
D001;109,29;331;supply_pickup;U-0024;;intense;;water;;;;;;;48;0,75;;completed;1,5;;5,25;
D001;109,915;332;visit;U-0053;;flexible;upper;gym;;;False;False;64,55;;1;33,17;14,0;incomplete;;;20,0;0,28
D001;110,147;333;registration;U-0053;R-01;flexible;;R-01;;;;;;;7;1,26;0,0;completed;;2,0;;
D001;110,989;334;exercise;U-0034;;intense;push;chest_fly;3,0;False;;;;46;46;6,169;6,06;completed;0,273;;0,0;
D001;111,072;335;supply_pickup;U-0041;;intense;;towels;;;;;;;44;0,75;;completed;;2,0;24,0;
D001;111,463;336;assistance;U-0052;PT-01;standard;;chest_press-02;;;;;;;47;;0,14;arrived;;;;
D001;111,463;337;worker_travel;;PT-01;;;trainers;;;;;84,62;24;47;0,135;;completed;;;;
D001;111,567;338;exercise;U-0053;;flexible;upper;biceps_curl;4,0;False;;;;11;11;10,765;0,0;completed;0,166;;1,02;
D001;111,598;339;exercise;U-0052;;standard;upper;chest_press;1,0;True;;;;47;47;10,26;0,0;completed;0,276;;0,83;
D001;111,672;340;visit;U-0054;;express;legs;gym;;;False;False;83,75;;1;22,44;4,53;completed;;;22,0;0,05
D001;111,851;341;registration;U-0054;R-02;express;;R-02;;;;;;;7;0,76;0,0;completed;;2,0;;
D001;112,656;342;visit;U-0055;;standard;upper;gym;;;False;False;68,45;;1;45,9;28,88;incomplete;;;21,0;0,37
D001;112,875;343;registration;U-0055;R-01;standard;;R-01;;;;;;;7;0,89;0,0;completed;;2,0;;
D001;113,025;344;assistance;U-0045;PT-02;intense;;lat_pulldown-02;;;;;;;22;;3,46;arrived;;;;
D001;113,653;345;exercise;U-0051;;standard;upper;chest_press;1,0;False;;;;42;42;8,251;5,02;completed;0,211;;0,88;
D001;113,787;346;exercise;U-0037;;flexible;push;chest_fly;3,0;False;;;;;46;;7,0;pending;;;;
D001;113,849;347;visit;U-0056;;express;pull;gym;;;True;False;84,53;;1;20,71;15,06;incomplete;;;21,0;0,42
D001;113,849;348;cardio;U-0056;;express;pull;treadmill;;;True;;;;;;;not_completed;;;;
D001;114,027;349;registration;U-0056;R-02;express;;R-02;;;;;;;7;1,01;0,0;completed;;2,0;;
D001;114,15;350;exercise;U-0036;;intense;push;shoulder_press;2,0;False;;;;49;49;13,502;10,51;completed;0,269;;0,8;
D001;114,341;351;exercise;U-0049;;intense;pull;seated_row;1,0;False;;;;15;15;15,289;12,22;completed;0,153;;1,06;
D001;114,357;352;exercise;U-0024;;intense;upper;seated_row;4,0;False;;;;29;29;10,419;4,08;completed;0,473;;1,08;
D001;114,39;353;supply_pickup;U-0035;;intense;;towels;;;;;;;44;0,75;;completed;;2,0;22,0;
D001;114,799;354;visit;U-0057;;flexible;legs;gym;;;True;False;69,59;;1;46,26;0,03;completed;;;19,0;0,01
D001;115,014;355;registration;U-0057;R-01;flexible;;R-01;;;;;;;7;2,01;0,0;completed;;2,0;;
D001;115,14;356;supply_pickup;U-0047;;flexible;;towels;;;;;;;44;0,75;;completed;;2,0;20,0;
D001;115,228;357;exercise;U-0035;;intense;upper;lat_pulldown;3,0;False;;;;36;36;10,736;0,0;completed;0,211;;0,43;
D001;115,89;358;supply_pickup;U-0042;;standard;;towels;;;;;;;44;0,75;;completed;;2,0;18,0;
D001;116,316;359;worker_travel;;PT-02;;;trainers;;;;;80,58;12;22;0,172;;completed;;;;
D001;116,422;360;visit;U-0058;;intense;push;gym;;;False;False;62,76;;1;43,58;7,77;completed;;;21,0;0,02
D001;116,488;361;exercise;U-0045;;intense;pull;lat_pulldown;2,0;True;;;;22;22;9,997;4,95;completed;0,376;;0,6;
D001;116,661;362;registration;U-0058;R-02;intense;;R-02;;;;;;;7;3,15;0,0;completed;;2,0;;
D001;117,124;363;exercise;U-0046;;flexible;upper;shoulder_press;1,0;False;;;;45;45;8,249;3,95;completed;0,245;;0,91;
D001;117,129;364;exercise;U-0057;;flexible;legs;leg_extension;2,0;False;;;;12;12;5,787;0,0;completed;0,397;;0,74;
D001;117,289;365;exercise;U-0054;;express;legs;leg_press;1,0;False;;;;26;26;6,197;4,53;completed;0,355;;0,54;
D001;117,364;366;exercise;U-0050;;flexible;legs;leg_curl;3,0;False;;;;24;24;4,829;0,0;completed;0,423;;0,46;
D001;117,57;367;cardio;U-0023;;intense;pull;treadmill;;;True;;;35;35;18,338;0,0;completed;;;;
D001;119,445;368;visit;U-0059;;standard;pull;gym;;;True;False;71,25;;1;68,12;14,62;completed;;;14,0;0,07
D001;119,553;369;exercise;U-0048;;flexible;push;chest_fly;3,0;False;;;;46;46;5,582;2,64;completed;0,213;;0,48;
D001;119,639;370;supply_pickup;U-0034;;intense;;water;;;;;;;48;0,75;;completed;1,5;;3,75;
D001;119,655;371;registration;U-0059;R-01;standard;;R-01;;;;;;;7;2,99;0,0;completed;;2,0;;
D001;120,009;372;exercise;U-0042;;standard;legs;leg_press;1,0;False;;;;32;32;11,082;3,23;completed;0,241;;0,31;
D001;120,344;373;exercise;U-0056;;express;pull;lat_pulldown;1,0;False;;;;;;;;omitted;;;;
D001;120,484;374;assistance;U-0056;PT-01;express;;biceps_curl-02;;;;;;;33;;0,06;arrived;;;;
D001;120,484;375;worker_travel;;PT-01;;;trainers;;;;;84,62;47;33;0,059;;completed;;;;
D001;120,543;376;exercise;U-0056;;express;pull;biceps_curl;2,0;True;;;;33;33;3,187;0,0;completed;0,262;;0,8;
D001;120,998;377;exercise;U-0053;;flexible;upper;chest_press;1,0;False;;;;47;47;9,426;0,0;completed;0,278;;0,8;
D001;121,447;378;visit;U-0060;;express;pull;gym;;;False;True;80,1;;1;19,16;10,0;incomplete;;;20,0;0,26
D001;121,634;379;registration;U-0060;R-02;express;;R-02;;;;;;;7;0,57;0,0;completed;;2,0;;
D001;121,97;380;exercise;U-0044;;flexible;pull;seated_row;2,0;False;;;;;15;;7,0;pending;;;;
D001;122,596;381;exercise;U-0058;;intense;push;chest_press;1,0;False;;;;42;42;12,882;2,51;completed;0,407;;1,11;
D001;122,623;382;exercise;U-0054;;express;legs;leg_extension;2,0;False;;;;10;10;4,626;0,0;completed;0,318;;0,23;
D001;123,027;383;exercise;U-0047;;flexible;pull;lat_pulldown;1,0;False;;;;;22;;7,0;pending;;;;
D001;123,311;384;exercise;U-0041;;intense;full_body;seated_row;3,0;False;;;;29;29;15,185;11,37;completed;0,315;;0,15;
D001;124,053;385;supply_pickup;U-0050;;flexible;;towels;;;;;;;44;0,75;;completed;;2,0;16,0;
D001;124,491;386;exercise;U-0043;;intense;push;shoulder_press;2,0;False;;;;49;49;12,97;10,8;completed;0,385;;0,89;
D001;124,803;387;supply_pickup;U-0036;;intense;;towels;;;;;;;44;0,75;;completed;;2,0;14,0;
D001;124,84;388;exercise;U-0050;;flexible;legs;cable;4,0;False;;;;43;43;5,737;0,0;completed;0,242;;0,2;
D001;125,159;389;exercise;U-0031;;standard;upper;chest_fly;3,0;False;;;;;;;;retry_failed;;;;
D001;125,23;390;assistance;U-0057;PT-01;flexible;;leg_press-01;;;;;;;26;;0,03;arrived;;;;
D001;125,23;391;worker_travel;;PT-01;;;trainers;;;;;84,62;33;26;0,029;;completed;;;;
D001;125,26;392;exercise;U-0057;;flexible;legs;leg_press;1,0;True;;;;26;26;9,702;0,0;completed;0,286;;0,41;
D001;126,646;393;exercise;U-0048;;flexible;push;shoulder_press;2,0;False;;;;;46;;7,0;pending;;;;
D001;126,646;394;exercise;U-0036;;intense;push;chest_fly;3,0;False;;;;46;46;7,788;1,02;completed;0,335;;0,52;
D001;126,885;395;supply_pickup;U-0046;;flexible;;towels;;;;;;;44;0,75;;completed;;2,0;12,0;
D001;126,935;396;visit;U-0061;;intense;push;gym;;;False;False;63,24;;1;54,6;16,71;completed;;;15,0;0,05
D001;127,172;397;registration;U-0061;R-02;intense;;R-02;;;;;;;7;1,72;0,0;completed;;2,0;;
D001;127,468;398;exercise;U-0060;;express;pull;lat_pulldown;1,0;False;;;;;;;;omitted;;;;
D001;127,611;399;exercise;U-0060;;express;pull;biceps_curl;2,0;False;;;;11;11;3,693;0,0;completed;0,468;;0,65;
D001;127,635;400;supply_pickup;U-0053;;flexible;;towels;;;;;;;44;0,75;;completed;;2,0;10,0;
D001;127,642;401;visit;U-0062;;intense;push;gym;;;True;True;63,25;;1;74,43;27,6;completed;;;17,0;0,13
D001;127,642;402;cardio;U-0062;;intense;push;treadmill;;;True;;;;;;;not_completed;;;;
D001;127,785;403;exercise;U-0046;;flexible;upper;seated_row;4,0;False;;;;15;15;7,021;7,0;completed;0,38;;0,5;
D001;127,879;404;registration;U-0062;R-01;intense;;R-01;;;;;;;7;1,47;0,0;completed;;2,0;;
D001;128,332;405;visit;U-0063;;standard;push;gym;;;False;False;74,23;;1;52,85;21,92;completed;;;16,0;0,11
D001;128,385;406;supply_pickup;U-0054;;express;;towels;;;;;;;44;0,75;;completed;;2,0;8,0;
D001;128,407;407;exercise;U-0052;;standard;upper;shoulder_press;3,0;False;;;;45;45;9,501;0,0;completed;0,266;;0,52;
D001;128,495;408;exercise;U-0059;;standard;pull;lat_pulldown;1,0;False;;;;22;22;5,332;5,55;completed;0,234;;1,0;
D001;128,887;409;registration;U-0063;R-02;standard;;R-02;;;;;;;7;1,64;0,35;completed;;2,0;;
D001;129,103;410;exercise;U-0056;;express;pull;seated_row;3,0;False;;;;;;;;omitted;;;;
D001;129,135;411;supply_pickup;U-0045;;intense;;towels;;;;;;;44;0,75;;completed;;2,0;6,0;
D001;129,193;412;exercise;U-0061;;intense;push;chest_press;1,0;False;;;;47;47;11,455;0,0;completed;0,322;;1,15;
D001;129,217;413;exercise;U-0054;;express;legs;leg_curl;3,0;False;;;;31;31;4,601;0,0;completed;0,192;;0,0;
D001;129,234;414;cardio;U-0042;;standard;legs;treadmill;;;True;;;28;28;11,587;0,0;completed;;;;
D001;129,663;415;exercise;U-0050;;flexible;legs;leg_extension;2,0;False;;;;10;10;8,224;0,0;completed;0,34;;0,05;
D001;130,067;416;exercise;U-0045;;intense;pull;biceps_curl;3,0;False;;;;33;33;11,963;0,0;completed;0,246;;0,21;
D001;131,88;417;exercise;U-0062;;intense;push;chest_press;1,0;False;;;;42;42;15,862;2,26;completed;0,274;;1,28;
D001;132,494;418;exercise;U-0055;;standard;upper;chest_fly;3,0;False;;;;46;46;4,941;2,01;completed;0,263;;0,92;
D001;133,035;419;supply_pickup;U-0054;;express;;water;;;;;;;48;0,75;;completed;1,0;;2,75;
D001;133,203;420;exercise;U-0035;;intense;upper;seated_row;4,0;False;;;;29;29;14,509;5,19;completed;0,418;;0,0;
D001;133,469;421;exercise;U-0041;;intense;full_body;leg_extension;4,0;False;;;;12;12;7,644;0,0;completed;0,528;;0,0;
D001;133,732;422;visit;U-0064;;flexible;push;gym;;;False;False;67,87;;1;31,76;14,54;incomplete;;;19,0;0,23
D001;133,953;423;registration;U-0064;R-01;flexible;;R-01;;;;;;;7;2,45;0,0;completed;;2,0;;
D001;134,52;424;exercise;U-0049;;intense;pull;lat_pulldown;2,0;False;;;;22;22;15,057;10,48;completed;0,368;;0,87;
D001;134,672;425;exercise;U-0058;;intense;push;shoulder_press;2,0;False;;;;49;49;11,806;2,75;completed;0,601;;0,6;
D001;134,887;426;supply_pickup;U-0043;;intense;;towels;;;;;;;44;0,75;;completed;;2,0;4,0;
D001;135,0;427;worker_travel;;R-02;;;receptionists;;;;;72,76;7;44;0,345;;completed;;;;
D001;135,499;428;exercise;U-0060;;express;pull;seated_row;3,0;False;;;;;;;;omitted;;;;
D001;135,531;429;exercise;U-0060;;express;pull;cable;4,0;False;;;;8;8;4,235;0,0;completed;0,267;;0,2;
D001;135,596;430;assistance;U-0059;PT-02;standard;;seated_row-01;;;;;;;15;;0,03;arrived;;;;
D001;135,596;431;worker_travel;;PT-02;;;trainers;;;;;80,58;22;15;0,031;;completed;;;;
D001;135,627;432;exercise;U-0059;;standard;pull;seated_row;2,0;True;;;;15;15;4,922;1,04;completed;0,27;;0,61;
D001;135,637;433;replenishment;;R-02;;;towels;;;;;;;44;3,377;;periodic;;;98,0;
D001;138,671;434;exercise;U-0064;;flexible;push;chest_press;1,0;False;;;;47;47;13,289;1,98;completed;0,283;;1,15;
D001;138,749;435;visit;U-0065;;intense;full_body;gym;;;False;True;54,65;;1;64,19;0,0;completed;;;15,0;0,0
D001;139,024;436;registration;U-0065;R-01;intense;;R-01;;;;;;;7;2,31;0,0;completed;;2,0;;
D001;139,15;437;worker_travel;;R-02;;;receptionists;;;;;72,76;44;7;0,345;;completed;;;;
D001;139,15;438;supply_pickup;U-0057;;flexible;;towels;;;;;;;44;0,75;;completed;;2,0;98,0;
D001;139,214;439;exercise;U-0051;;standard;upper;biceps_curl;4,0;False;;;;11;11;6,325;0,0;completed;0,353;;0,66;
D001;139,32;440;exercise;U-0043;;intense;push;chest_fly;3,0;False;;;;46;46;8,033;3,6;completed;0,257;;0,57;
D001;140,0;441;exercise;U-0057;;flexible;legs;leg_curl;3,0;False;;;;31;31;4,728;0,0;completed;0,104;;0,14;
D001;140,0;442;worker_travel;;R-02;;;receptionists;;;;;72,76;7;48;0,231;;completed;;;;
D001;140,069;443;visit;U-0066;;flexible;legs;gym;;;False;False;80,78;;1;29,27;1,08;completed;;;17,0;0,01
D001;140,231;444;replenishment;;R-02;;;water;;;;;;;48;6,496;;periodic;;;18,5;
D001;141,331;445;registration;U-0066;R-01;flexible;;R-01;;;;;;;7;0,67;1,08;completed;;2,0;;
D001;141,549;446;exercise;U-0065;;intense;full_body;leg_press;1,0;False;;;;26;26;20,579;0,0;completed;0,328;;1,0;
D001;141,931;447;visit;U-0067;;standard;upper;gym;;;True;False;71,39;;1;56,06;8,33;completed;;;14,0;0,04
